,file,dapi_score,None_score,d0_score
0,plate1_Plate_D_p00_0_C01f00d0.TIF,0.7245229085286459,,0.24955050150553384
1,plate1_Plate_D_p00_0_C01f01d0.TIF,2.939957618713379,,0.7614736557006836
2,plate1_Plate_D_p00_0_C01f02d0.TIF,2.801044782002767,,0.5587708155314127
3,plate1_Plate_D_p00_0_C01f03d0.TIF,2.943826993306478,,0.7109308242797852
